generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W02690C279985,"Picture Taken at : 10/09/2017 20:20:01   -  T-4/193, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, Delhi, 110083, India",1,0,3,269,6,155,"","10/9/17 20:20","Complaint about Garbage Dump","T-4/193, Mangol Puri Industrial Area Phase I, Phase 1, Pocket B, Industrial Area, Mangolpuri, Delhi, 110083, India"
W02450C279994,"Picture Taken at : 10/09/2017 20:59:53  garbage  south store water in a plot is very badly for kids  -  Street Number 12, Wazirabad, Delhi, 110084, India",1,0,3,245,6,155,"","10/9/17 21:00","Complaint about Garbage Dump","Street Number 12, Wazirabad, Delhi, 110084, India"
W02470C279999,"There used to be a Service Road from Iblur Signal to Bellandur. All that remains are potholes of varying sizes and shapes. They pose a huge risk to people's lives. Additionally broken drains flood those potholes. Happens every year, but this time the heavy rains have made the situation dangerous. Please resolve before an accident claims someone's life.",1,1,3,247,15,66,"","10/9/17 21:49","Missing Road","77/1, Marathahalli - Sarjapur Outer Ring Rd, Bellandur, Bengaluru, Karnataka 560103, India"
W02470C280000,"Private internet providers and Bescom has dug up road from past 1 week.",1,0,3,247,15,66,"","10/9/17 21:54","Private internet providers and Bescom has dug up road from past 1...","Carmelaram, Bengaluru, Karnataka, India"
W02410C280003,"As part of broadning of roads, SARJAPURA Road has become a nightmare to drive either two wheelers or four not just in night but day time too. The road is constructed recently and not even a month old now. But big potholes all over the road is creating Havoc for riders. Many accidents are happening on this road everyday. I am not sure who was the constructor and what quality of material was used to build this road but serious actions has to be taken against these people and road should be fixed ASAP to save some common lives.

I hope these details would be enough for taking appropriate measures.
Thanking a lot and looking forward for the positive response from the team.

With positive hopes
A suffering Bangalorean",1,0,3,241,15,66,"","10/9/17 22:05","Horrible SARJAPURA Road after dommasandra after constructing in 1 month","Dommasandra, Bengaluru, Karnataka, India"
W02490C280007,"Complained on BBMP Saaya 3 times, it is assigned to Mr.Putta swamy (FRO), South Forest Dept, Kormangala zone, no action taken.

Tree branches touching power lines in front of house, dangerous condition....",1,0,3,249,22,85,"","10/9/17 22:37","Tree control","306, 19Th Main Road, 6Th Block, Koramangala, Bengaluru, Karnataka 560047, India"
W02400C280008,"Road from KSIT College to Konanakunte cross is in pathetic condition due to metro construction. It's dangerous to ride especially with two-wheeler.

Need urgent attention to resolve.",3,2,3,240,15,67,"","10/9/17 22:50","Road from KSIT College to Konanakunte cross is in pathetic condit...","29/a, Kanakapura Road, Raghuvanahalli, Bangalore City Municipal Corporation Layout"
W02470C280009,"This road has many Sobha residential apartments as well as banks (HDFC, SBI, Andhra) and shops/restaurants

This has been the condition of this road for many months now. In general the road is in this pathetic condition 10 months in a year and then some shoddy pothole filling is done which does not last beyond 1 or 2 months. This is going on for 6-7 years now.

Complaints to the corporator Mrs. Asha Suresh have fallen on deaf ears.",1,9,3,247,15,67,"","10/9/17 22:56","Pathetic condition of Palm Avenue in Green Glen layout in Bellandur","Palm Ave, Green Glen Layout, Bellandur, Bengaluru, Karnataka 560103, India"
W02450C280041,"Picture Taken at : 11/09/2017 08:38:55  it is in within street so causes of many diseases
 -  239, Street Number 8, Wazirabad, Delhi, 110084, India",1,0,3,245,6,155,"","11/9/17 8:40","Complaint about Garbage Dump","239, Street Number 8, Wazirabad, Delhi, 110084, India"
W02360C280049,"Dangerous situation as the road is sinking near Aaradhana Academy and Sjr Luxuria.Most school bus use this path and it needs to be fixed Immediately",1,0,3,236,15,66,"","11/9/17 9:07","Earth is sinking, bad potholes.","Raghavendra Layout Road, Arekere Mico Layout 2Nd Stage, Arekere, Bengaluru, Karnataka 560076, India"
W02450C280057,"Picture Taken at : 11/09/2017 09:15:53   - Garbage dumped  at  Street No. 06, Wazirabad, Delhi, 110084, India",1,0,3,245,6,155,"","11/9/17 9:17","Complaint about Garbage Dump","Street No. 06, Wazirabad, Delhi, 110084, India"
W02470C280074,"This road has become a living hell. You can't event call this pot hole .. these are craters. This is what we tax payers get after paying hefty amounts of taxes. And this is the state of one of the highest revenue generating cities of India .. a pat on the back and well done to the government of Karnataka .. so called",1,2,3,247,15,66,"","11/9/17 9:28","Terrible pot holes","Bellandur, Bengaluru, Karnataka, India"
W02470C280175,"Flood water drain was constructed across this road which has messed up this road completely. Even when it rains for 3 seconds, this place is flooded with water and it has become a huge trekking task to cross this place.

Please fix this place as soon as possible.",1,1,3,247,15,66,"","11/9/17 12:27","Complete Road is dug up badly and it is converted to a very big canyon.","Skanda Nest, Bhoganahalli Rd, Kaverappa Layout, Kadubeesanahalli, Panathur, Bengaluru, Karnataka 560103, India"
W02360C280180,"BBMP and the neighbors are dumping garbage in the empty plot which is causing lot of health hazards. Please clear this",1,0,3,236,6,155,"","11/9/17 12:55","Garbage piled up in the empty plot","74, Gaurav Nagar, Phase 7, Jp Nagar, Bengaluru, Karnataka 560078, India"
W02460C280215,"There is a major drain flowing next to our apartment. Which creates insects and gives bad smell in entire area. This is very unhealthy for all the people staying in our apartment. This needs to be cleaned and covered so that we can stay properly. this has to be addressed as high priority.",1,1,3,246,6,155,"","11/9/17 13:57","Main drain has to be cleaned and covered.","2A Cross Rd, Vagdevi Layout, Whitefield, Bengaluru, Karnataka 560066, India"
W02730C280267,"This vehicle has been parked from past 5 hours, in the middle of the road... Vehicle No... KA 01 A 1277",1,0,3,273,21,200,"","11/9/17 16:15","This vehicle has been parked from past 5 hours, in the middle of...","1152, 14Th Main Rd, Keb Layout, Narayan Gowda Layout, 1St Stage, Btm Layout 1, Bengaluru, Karnataka 560029, India"
W02210C280276,"Old building heavily damaged due to rain. can collapse any time. see photos of water inside building",1,0,3,221,382,3,"","11/9/17 16:33","Old building damaged due to rain","Sulabh Complex, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India"
W02470C280339,"This intersection has so many potholes that all day vehicles have to do a dance to move avoiding them . Plus this is a bus route With rains pouring it will only get worse by the day . I request for this intersection to be fixed  as soon as possible.",1,1,3,247,15,67,"","11/9/17 19:04","This intersection has so many potholes that all day vehicles have...","50, Sarjapur Road, Carmelaram, Chikkanayakanahalli, Doddakannelli"
W02470C280356,"Private and BMTC  Buses Park Haphazardly under the Red Sky Walk causing traffic Jam

If the Traffic Police can build a Separator like the one they built of concrete in KR Puram. Bus drivers can be disciplined so that they do not cause traffic blocks here 

The Red Line in the picture represents the concrete separator  inside which passengers and buses can wait.",1,1,3,247,21,84,"","11/9/17 20:56","Haphazard Bus Parking","Kariyammana Agrahara, Bellandur, Bengaluru, Karnataka 560103, India"
W02490C280364,"I commute past Sony world signal daily towards EGL. I am finding that the commute has become painstakingly slow in last two weeks. Its taking over 45 mins to cross from Water Tank, Koramangala signal past Sony world signal. 
Few main reasons I found 1. Right in the Sony world signal the road has become complete with pot holes, sand and unevenness that very few vehicles are able to pass by per every green turn of the signal. This is causing a huge pile up, all the way till Water Tank signal. Forget about remote roads, cant authorities fix up such glaring issues on war footing ?

There is one more pot hole mess up near sukh sagar restaurant. Please fix these asap and save precious time of all commuters.",1,1,3,249,15,67,"","11/9/17 23:07","Sony world signal junction in chaos","426, 80 Feet Rd, 6Th Block, Koramangala, Bengaluru, Karnataka 560095, India"
W02470C280367,"After last month rain this road has got the big patholes near exit to prestige tech park. and during raining it's almost impossible to go via this road because you will not be knowing the depth of path holes.",1,0,3,247,15,66,"","11/9/17 23:42","Many big pathholes on the road","1, Kariyammana Agrahara Rd, Yemalur, Marathahalli, Bengaluru, Karnataka 560037, India"
W02470C280380,"Please fix the Potholes on this narrow section of the road. Potholes have turned into craters and It slows down vehicles to a stop. It is causing unnecessary traffic Jam.",3,2,3,247,15,66,"","12/9/17 6:58","Please fix the Potholes on this narrow section of the road. Potho...","Doddakannelli - Kaadubeesanahalli Road, Janatha Colony, Chikkabellandur"
W02250C280381,"Most of the poeple use this road to reach mysore road but now its not convinient cos of damaged road. Kindly do some tar work for poeple who depending on this road.",1,0,3,225,15,67,"","12/9/17 6:59","No tar on road","193 41/1, 2Nd Main Rd, Valmiki Nagar, Ramachandra Agrahara, Azad Nagar, Bengaluru, Karnataka 560026, India"
W02160C280398,"Drainage cleaned leaving behind the dirt on the road. it is smelling bad making it difficult to stay in the house. please clean it before it rains again. Service Road, near maruthi medicals, Vijayanagar.",1,0,3,216,6,155,"","12/9/17 8:31","Drainage cleaned leaving behind the dirt on the road. it is smell...","Maruthi Medicals​, Service Road, Remco Layout, Vijaya Nagar, Bengaluru, Karnataka, India"
W02390C280410,"I use Kanakapura Road to commute to my office everyday. The roads are already very narrow (due to metro construction) & from last few weeks due to continuous rain the roads (starting from Konanakunte Cross till D Mart, Kanakapura Rd, Vajarahalli Village, Talaghattapura, Kanakpura Road,Kanakapura Rd) is completely broken. Its nearly impossible to drive in that road. I commute using my 2 wheeler & I feel so scared while driving in that road. While reading through the Quora I found out about you & thought to contact you, because its been very difficult for me to commute daily basis on that road. I request you to kindly do whatever you can.",1,0,3,239,15,67,"","12/9/17 8:55","Completely Broker Roads","Kanakapura Rd, Mango Garden Layout, Konanakunte, Bengaluru, Karnataka 560078, India"
W02240C280411,"Picture Taken at : 12/09/2017 09:06:16   -  10486, Sardar Thana Rd, Bagichi Allauddin, Paharganj, New Delhi, Delhi 110055, India",1,0,3,224,6,155,"","12/9/17 9:06","Complaint about Garbage Dump","10486, Sardar Thana Rd, Bagichi Allauddin, Paharganj, New Delhi, Delhi 110055, India"
W02240C280412,"Picture Taken at : 12/09/2017 09:07:52   -  Rani Jhansi Rd, Sidipura, Sadar Bazaar, New Delhi, Delhi 110055, India",1,0,3,224,6,155,"","12/9/17 9:08","Complaint about Garbage Dump","Rani Jhansi Rd, Sidipura, Sadar Bazaar, New Delhi, Delhi 110055, India"
W02470C280441,"The roads are so bad and due to rain they became so worest it so scary to drive in two wheelers....",1,5,3,247,15,67,"","12/9/17 10:03","Worest roads and full pots","Adarsh Palm Retreat, Bellandur, Bengaluru, Karnataka 560103"
W02470C280470,"The road connecting RMZ ecoworld to the Vars parkwood apartments is badly filled with potholes. This road being the main road for the commuters to hit the outer ring road is used by each person on daily basis but It has become so dangerous and risky. The complete road stretch of approx 1km is filled with only potholes and road is not at all visible. During rains, it becomes even worst as water gets clogged in these potholes like ponds. This road needs your attention on high priority. I think other people who stay nearby have also filed complaint sometime back but sadly no action has been taken still.",1,3,3,247,15,66,"","12/9/17 10:43","Major potholes on the road after RMZ ecoworld towards Vars Parkwood","Vars Parkwood, Survey No. 94/1A, Doddakanelli Bellandur-Doddakanelli Road (Behind, Adarsh Palm Retreat, Bellandur, Bengaluru, Karnataka 560035"
W02470C280473,"Hi Team, day in and day out many travel on three ring Road both sides. And everyday we see heavy traffic flow and jams.

Can we please experiment a couple of measures and try to disciple the road traffic. My impression over years is, that traffic gets jammed during U turns, people moving from service to ring Road and vice versa.

Can we please put barricades to separate lanes on the ring Road and mark the lanes at which people can take turns. Thereby, people travelling straight are on their lane and people traveling left and right queue up their lane.

Majority of times, I've seen vehicles riding extreme right to take the left service road and block the ongoing traffic. This should be avoided.

There are plenty of other reasons for traffic and we can't do anything without significant change. Atleast lane discipline is something we can attempt.

Please share your thoughts",1,0,3,247,21,84,"","12/9/17 10:51","Hi Team, day in and day out many travel on three ring Road both s...","Kadubeesanahalli, Bengaluru, Karnataka, India"
W02470C280513,"Worse condition of Roads",1,0,3,247,15,67,"","12/9/17 12:14","Bad roads","Bellandur - Doddakannelli Rd, Adarsh Palm Retreat, Bengaluru, Karnataka 560103"
W02470C280531,"Service Road in front of bellandur central mall is v badly damaged and a gutter is overflowing. Due to this unnecessary traffic jam is happening daily.",1,3,3,247,15,67,"","12/9/17 13:15","Service Road in front of bellandur central mall is v badly damage...","Central, Bellandur, Bengaluru, Karnataka, India"
W02470C280545,"Marathalli: Trafic reasons

1. An Illegal Unscientific break in the Median cause uneeded traffic jam and when there is sparse traffic it causes accidents.

2. The Service road is in very bad shape full of deep potholes which affects the exit of traffic causing traffic jam on the main road.",1,1,3,247,15,67,"","12/9/17 14:02","Marathalli: Trafic reasons","70, Marathahalli - Sarjapur Outer Ring Rd, Chandra Layout, Marathahalli, Bengaluru, Karnataka 560037, India"
W02410C280561,"One can find lot of dogs (Around 10) while walking from wipro gate 5 bus stop to concorde tech turf . Most of the time they fight and are scary. Kindly help",1,1,3,241,19,77,"","12/9/17 14:54","Lot of dogs","Maragondanahalli Village, Jigani Hobli Anekal Taluk, Shikaripalya Main Road, Electronic City, Shikaripalya, Electronic City, Bengaluru, Karnataka 562106, India"
W02400C280582,"This a residential area and school zone, children need to cross the road to board the bus, since there is no speed breaker on the this road ,  drivers are  really rash and unsafe, kindly do the needful",1,0,3,240,21,84,"","12/9/17 16:36","Speed breaker","Vajarahalli Village, Bangalore City Municipal Corporation Layout, Bengaluru, Karnataka 560062, India"
W02410C280583,"This is to complaint regarding construction vehicles carrying protruding rods posing threat to following Vehicles.
The truck even didnt had red cloth tied around end of rods so as to warn the vehicles behind it.
Request yo to take strick action against this vehicle and aware this to rest of public to report this sort of voilations in future.",1,0,3,241,21,84,"","12/9/17 16:36","Trucks carrying protruding rods","Dommasandra Huskur Road, Huskur, Karnataka 560099, India"
W02100C280594,"We can't go to our school . And many accident we're happen there . So we request you to see the place and make it proper.Followers of varsha mam . RADHA KRISHNA SCHOOL OF EDUCATION",1,0,3,210,15,67,"","12/9/17 17:09",Mudroad,"Shirke Layout, Kengeri Satellite Town, Bengaluru, Karnataka, India"
W02470C280595,"I'm seeing a lot of buses that are having only few people at non peak hours. This causes unnecessary traffic for others on the road. Please reform the number of buses in silk board to Marathahalli route in non peak hours so that unwanted traffic can be avoided.",1,0,3,247,172,175,"","12/9/17 17:11","Unused bmtc buses","Prestige Tech Park Internal Rd, Kodbisanhalli, Bengaluru, Karnataka 560103, India"
W02470C280596,"The Panathur main road from Kadubeesanahalli flyover is torn down completely. Hundreds of vehicles pass every minute and still the roads are not fixed. The dust storm created due to the torn roads are even worse. People health is at stake due to this problem. Please try to patch this ASAP.",1,0,3,247,15,67,"","12/9/17 17:15","Horrible roads","Prestige Tech Park Internal Rd, Kodbisanhalli, Bengaluru, Karnataka 560103, India"
W02460C280597,"From Kadubesanhalli Bridge and pass onto Panathur main road till Bhoganhalli road has become too  must Worst. Roads have all been dugged with holes, dumped bad roads ..Just reaching from Kadubesanhalli to bognhalli is taking an hour time which is worst part  that our bbmp is not looking into..Its been an year now roads have become too much worst, never they been cleaned / mainitaned properly...Can bbmp look into these issues as soon as possible ..",1,0,3,246,15,67,"","12/9/17 17:32","Bad Roads","Panathur, Bengaluru, Karnataka, India"
W02470C280618,"You will do Nice road",1,0,3,247,15,67,"","12/9/17 18:11","Broken the roads","Green Glen Layout, Bellandur, Bengaluru, Karnataka 560103, India"
W02470C280635,"There are regular power cuts happening in Munekola Marathalli Bangalore 560037Opposite SGR DENTAL COLLEGE ROAD area. Everyday we complain and same reason is told. They are not doing a permanent fix. It is horrible condition in this area. We are tax paying citizens. We pay our electric bill on time. We can expect a descent power supply from bescom. But sadly every day same thing happens. There is no change. Totally disgusted with this kind of behavior.",1,0,3,247,4,33,"","12/9/17 18:33","There are regular power cuts happening in Munekola Marathalli Ban...","24, 2Nd Cross Rd, Bellandur, Marathahalli, Bengaluru, Karnataka 560037, India"
W02700C280641,"Throwing away unwanted materials on the road which is causing a lot of problem for the people living around. It is also causing a lot of mosquitoes which have different diseases and is becoming really dangerous.",1,1,3,270,6,155,"","12/9/17 19:28","HUGE garbage dump on the main road","Mbr Sinfonia, Pantarapalya, Nayanda Halli, Bengaluru, Karnataka 560039, India"
W02160C280648,"Vehicles coming from subbanna garden take the wrong direction to avoid a small round about to reach the Service Road ( in front of Iyengar bakery ). This pose serious problems to traffic going towards mysore road and vehicles joining main road in from of Iyengar bakery. we need sign board to be displayed to caution the vehicle riders against taking wrong direction.",1,0,3,216,21,189,"","12/9/17 20:02","Vehicles coming from subbanna garden take the wrong direction to...","Iyengar Bakery, Service Road, Hampi Nagar, Bengaluru, Karnataka, India"
W02470C280665,"The Kadubeesanahali Underpass  on both sides of the Outer Ring Road is full of Potholes.

This causes traffic delays and is a danger to motorists.

The road is badly damaged to the extent that the concrete base of the underpass is now visible 

Arterial Roads like ORR should be repaired and maintained on war footing.",1,0,3,247,15,67,"","12/9/17 21:01","Potholes in Outer Ring Road Underpass","Kadubeesanahalli, Bengaluru, Karnataka, India"
W02190C280684,"We are the student of Balajnaagraha ACT team requesting you to solve the complaint.  Vittal nagar opp. to Panduranga Vittala swamy temple there is large dumped garbage. This garbage troubling the workers, walker and travelers. It causes accident to vehicles, skidding of the vehicles take place. Garbage is eaten by domestic animals.",1,0,3,219,6,155,"","12/9/17 21:34","TO SLOVE THE PROBLEM RELATE TO GARBAGE","Mysore Rd 3Rd Cross Rd, Old Guddadahalli, Guddadahalli, Bengaluru, Karnataka 560026, India"
W02470C280690,"The service road, on Central Mall in Bellandur has continuous stretch of pot holes. Because of that there is huge traffic most of the time. Please don't fix this temporarily with stones, make a proper road.",1,2,3,247,15,66,"","12/9/17 21:57","Pot holes - No road left","77/1, Marathahalli - Sarjapur Outer Ring Rd, Bellandur, Bengaluru, Karnataka 560103, India"
W02470C280789,"The road connecting RMZ Ecoworld backgate and Doddakanneli-Kadubeesanahalli road is very horrible and not at all usable in rainy conditions. If this 1 km stretch(approximately) road is repaired, lot of traffic jam can be avoided on the outer ring road near RMZ ECO world.",1,1,3,247,15,67,"","13-09-2017 10:32","The road connecting RMZ Ecoworld backgate and Doddakanneli-Kadube...","Rmz Eco World Road, Adarsh Palm Retreat, Bengaluru, Karnataka, India"
W02240C280806,"Picture Taken at : 13/09/2017 10:56:43   -  Galli Number 15, Block A, Karol Bagh, New Delhi, Delhi 110005, India",1,0,3,224,6,155,"","13-09-2017 10:59","Complaint about Garbage Dump","Galli Number 15, Block A, Karol Bagh, New Delhi, Delhi 110005, India"
W02460C280817,"There is Pipe Line Work and Road Work going on the Varthur - Balagere Road since Months, By when we can expect that work to be completed as it is looks like never ending.

It is very difficult to commute daily and especially during Night Times, Rainy Days and we need to take a Very long way via Gunjur Palya.",1,0,3,246,15,67,"","13-09-2017 11:47","By When the Road Work will be completed","Varthur, Bengaluru, Karnataka"
W02240C280825,"Picture Taken at : 13/09/2017 12:28:19   -  37, Rani Jhansi Rd, Block A, Motia Khan, Sadar Bazaar, New Delhi, Delhi 110055, India",1,0,3,224,6,155,"","13-09-2017 12:28","Complaint about Garbage Dump","37, Rani Jhansi Rd, Block A, Motia Khan, Sadar Bazaar, New Delhi, Delhi 110055, India"
W02470C280827,"Traffic on kaadubeesanahalli signal is jamming due to  cris crossing traffic.",3,1,3,247,21,84,"","13-09-2017 12:38","Traffic on kaadubeesanahalli signal is jamming due to  cris cross...","Marathahalli - Sarjapur Outer Ring Rd, Kodbisanhalli, Panathur, Bengaluru, Karnataka 560103, India"
W02410C280836,"These roads come under BMRDA and nobody cares for it. After the heavy rains last week the roads have become terrible and cannot be used for riding any vehicles. No pedestrian walk over too. Please pass it to BMRDA officials not under BBMP limits",1,3,3,241,15,422,"","13-09-2017 12:58","Pathetic condition of roads - BMRDA","Shree Ananth Nagar Layout, Glass Factory Layout, Electronic City, Bengaluru, Karnataka 560100, India"
W02100C280837,"So many street dogs, very harmful to kids.No safety.",3,0,3,210,19,77,"","13-09-2017 13:09","Stray dogs","#11,1St Main, 11Th Main Rd, Valagerihalli, Stage Ii, Kengeri Satellite Town, Bengaluru, Karnataka 560060, India"
W02130C280870,"Picture Taken at : 13/09/2017 15:08:08  ye siver ka gandd hai jo pichle 4 din se mere ghar ke darwaze kr samne nikal kar rkha hua hai... or koi uthane nahi aa raha.. iski badbu se haamara ghar mein rehma mushkil ho gya hai.. please meri help karein. Swati Aryan . laxmi nagar . 9910637691 -  93, Street Number 5 A, Block P, Laxmi Nagar, New Delhi, Delhi 110092, India",1,0,3,213,6,155,"","13-09-2017 15:10","Complaint about Garbage Dump","93, Street Number 5 A, Block P, Laxmi Nagar, New Delhi, Delhi 110092, India"
W02420C280874,"Sir ,
8n front of euro school and red hills school entrance gate, on hessarghatta road , has got big pot hole , which is around 10×10feet , and 5 inch deep.. Posing a threat to small kids , who are coming to school, and  also threat to life and asset to the residents residing near by",3,0,3,242,15,66,"","13-09-2017 15:32","Sir ,
8n front of euro school and red hills school entrance gate,...","Kmv Red Hills High School, Bengaluru, Karnataka, India"
W02100C280876,"Near Dubasipalya railwaygate",1,0,3,210,21,200,"","13-09-2017 16:00","Near Dubasipalya railwaygate","Dubasi Palya, Kengeri Satellite Town, Bengaluru, Karnataka, India"
W02470C280909,"Dear Sir,

We live in Bellandur near to Bangalore central. the service road that takes us from Sarjapur road junction to Central mall is horrible at best. It has been this way for a while. On an average it takes us about 25 min for a 1 or 1.5 km stretch. today, looks like there was a water pipe breakage and even after 5 hours it was not fixed and the traffic became even more horrible. there was a policeman directing the traffic which is good, but will not improve the situation in any way. Please take some action to fix the road so people can commute easily.

Regards
Resident",1,3,3,247,15,67,"","13-09-2017 18:22","Bad roads","Bellandur, Bengaluru, Karnataka 560103, India"
W02470C280946,"Entire road from Kadubesanahalli to Panathur is effected with many pot holes and it has made very difficult for daily commuters and senior citizens to travel on this road, but our BBMP engineer and local corporator are in a deep sleep only when elections comes then they will be seen in ward.",2,1,3,247,15,66,"","13-09-2017 21:51","FULL OF POT HOLES ON PANATHUR MAIN ROAD","Doddakannelli - Kaadubeesanahalli Rd, Kaverappa Layout, Kadubeesanahalli, Bengaluru, Karnataka 560103, India"
W02470C280950,"Big brewsky is running in residential area creating lot of problems . Loud music every day for late hours and traffic jam can you please help",1,0,3,247,2,27,"","13-09-2017 22:24","Loud music, traffic issue to unauthorised breweries in residential srea","Sarjapur Road, Behind Mk Retail, Before Wipro Corporate Office, Kaikondrahalli, Bengaluru, Karnataka 560035, India"
W02470C280951,"Road connecting Sarjapur Road to big brewsky and Greenwood's regency is full of potholes only. Very dangerous for pedestrians n drivers pl attend to this immediately",1,1,3,247,15,66,"","13-09-2017 22:33","Only pot holes no road","Sarjapur Road, Behind Mk Retail, Before Wipro Corporate Office, Kaikondrahalli, Bengaluru, Karnataka 560035, India"
W02470C280963,"Hi Team, Service road starting from Sarjapur signal towards Central mall is in very bad shape which causes long traffic jams every day. Please repair the road on a priority basis which will ensure smooth traffic on this stretch.",1,2,3,247,15,66,"","14-09-2017 02:21",Potholes,"Bellandur, Bengaluru, Karnataka, India"
W02420C280987,"Illegal garbage dumping",1,1,3,242,6,155,"","14-09-2017 08:09","Illegal garbage dumping","Hunasamaranahalli Lake, Hunasamaranahalli, Bengaluru, Karnataka, India"
W02470C281018,"The median on the Sarjapur road between Haralur road and sarjapur road signal has been broken at several places. This is being used by autos and motorbikes to cross over to the other side of the road which they do to avoid going till sarjapur road signal and then taking a legal U turn. As a result of this, they block one lane on a very crowded sarjapur road everyday and cause further chaos. This causes jams not only on sarjapur road but also adjoining  Haralur road from where a lot of cars join. I have seen cops standing right there and doing nothing about it.",1,1,3,247,21,84,"","14-09-2017 10:18","Median broken and bikes/auto cross over menace","Amblipura, Pwd Quarters, 1St Sector, Hsr Layout, Bengaluru, Karnataka 560103, India"
W02470C281023,"Dear Sir, I am sure you are already aware but would like to bring my concern to your notice on the sad state of the present infrastructure in the Garden City of India, Bangalore. What was once a paradise for people is now a sorrow story. It used to have so many beautiful lakes at one point of time and now most of them don't exist. There is froth around everywhere which leads to health issues for people in and around those areas. Roads are pathetic. There are more potholes on road that the roads itself. People who used to think about spending quality life in Bangalore now wishes to get away from here. Lack of proper infrastructure also means that the traffic is utterly mismanaged. This isn't what we expect from the Silicon Valley of India. This city deserves to get its pride back. I wish to spend the entire life here but will only be able to do that if the situation changes for good. Bangalore deserves it. If there is anything you can help with it will be much appreciated.

The condition of the Kadubeesanahalli-Panathur Road is pathetic. I don't understand why the Civic authorities or BBMP for that matter does not bother about the roads and the public life. The situation is chaotic each day. Full of potholes and the recent rains have ensured the drains overflow with stinking smell. This is right under the nose of the infamous Marathalli ORR (hardly 200 meters). As a responsible Indian, I request if the authorities can stand up and do the needful and get this once upon a time good road back to its original form and not leave it patchy and endanger public life.",1,1,3,247,15,67,"","14-09-2017 10:33","Pathetic state of Roads","Doddakannelli - Kaadubeesanahalli Rd, Kaverappa Layout, Kadubeesanahalli, Bengaluru, Karnataka 560103, India"
W02270C281024,"Branches of tree which fell during heavy rains on 5/6 SEP 2017 have been dumped in front of the entrance and are yet to be removed. These debris are blocking the entrance and is a fire Hazard as we are not able to remove our vehicles parked inside. Matter most urgent.",1,0,3,227,5,90,"","14-09-2017 10:37","Debris of fallen tree blocking entrance","8, W Anjaneya Temple St, Gandhi Bazaar, Basavanagudi, Bengaluru, Karnataka 560004, India"
W02470C281046,"The new horizon road from ring road is closed for almost 4 months now, which is diverting all the traffic to the marked junction on panathur raod at Kadubeesanahalli. No Authorities seems to be taking action on this. This has become a nuisance for the passing traffic. Traffic cops are always on their toes , struggling every day to manage this, but the amount the traffic diverted on this small junction is not funny. One has to wait for at least half and house to cross this small junction. In Addition, the road conditions are also pathetic. there is no road left actually. its all potholes, we have to drive on whats left on the road. Wonder if the Authorities sitting in offices are even aware of this.",1,2,3,247,21,84,"","14-09-2017 11:21","Road block for 4 months leading to traffic jam","Doddakannelli - Kaadubeesanahalli Rd, Kaverappa Layout, Kadubeesanahalli, Bengaluru, Karnataka 560103, India"
W02340C281066,"In the main road, there are many pot holes and makes it difficult to ride and especially in rainy season . Could you fill that and also make road even",1,0,3,234,15,67,"","14-09-2017 11:56","Big Pothole","Chikku Lakshmaiah Layout, Adugodi, Bengaluru, Karnataka 560029, India"
W02560C281091,"Dug up and improperly covered  roads for almost a year. Terrible for pedestrians and motorists. Worse in the rain.",1,0,3,256,15,67,"","14-09-2017 12:46","Dug up and improperly covered  roads for almost a year. Terrible...","Kfc, Jayanagar, Bengaluru, Karnataka, India"
W02470C281113,"Service Road from iblur signal to Central Mall, Bellandur is in a very bad shape from past 4 months.",1,1,3,247,15,67,"","14-09-2017 13:38","Very Bad Road","33, Marathahalli - Sarjapur Outer Ring Rd, Bellandur, Bellandur Amanikere, Karnataka 560103, India"
W02700C281131,"The Garbage boxes are not sufficient. Lifting of Garbage is also not regular.",1,0,3,270,6,155,"","14-09-2017 15:15","Garbage thrown to whims and fancies. The Garbage Box kept there is not sufficient. Big Garbage container may serve the purpose.","#73 Ground Floor Annapoorneshwari Nilaya Behind Old Manipal Hospital Beml B'lore, 5Th Stage, Rr Nagar, Bengaluru, Karnataka 560098, India"
W02700C281136,"The Bins are insufficient. The periodicity of lifting Garbage filled is not regular. It should be more frequent on daily basis. The garbage bins should be big enough or the points should be increased like one point for two to three lanes or main roads. In the initial stages Monitoring be done by using volunteers or paid guards.",1,0,3,270,6,155,"","14-09-2017 15:42","Garbage management","#73 Ground Floor Annapoorneshwari Nilaya Behind Old Manipal Hospital Beml B'lore, 5Th Stage, Rr Nagar, Bengaluru, Karnataka 560098, India"
W02730C281138,"Parking at centre of the road more than 3 hours",1,0,3,273,21,200,"","14-09-2017 15:46","Parking at centre of the road more than 3 hours","1141, 15Th Main Rd, Keb Layout, Narayan Gowda Layout, 1St Stage, Btm Layout, Bengaluru, Karnataka 560029, India"
W02560C281140,"Blocked entire footpath",1,0,3,256,21,190,"","14-09-2017 15:51","Blocked entire footpath","119, 9Th Main Rd, 4Th Block, Jayanagar, Bengaluru, Karnataka 560011, India"
W02470C281165,"Due to potholes and drainage water flow on the service road traffic is affected and leads to slow movement of vehicles. 
opposite to Bellandur Central malls.",1,4,3,247,15,66,"","14-09-2017 18:20","Due to potholes and drainage water flow on the service road traff...","Bellandur, Bengaluru, Karnataka, India"
